id,name,subunit,unit,num_strokes,radical,difficulty_1,difficulty_2,difficulty_3,topic,attribute_on,attribute_kun
800000806,軟,,203000003,11,030000039,,,031000016,,ナン,やわ(らかい)
800000807,軌,,203000003,9,030000039,,,031000017,,キ,-
800000808,軸,,203000003,12,030000039,,,031000017,,ジク,-
800000809,較,,203000003,13,030000039,,,031000017,,カク,-
800000810,載,,203000003,13,030000039,,,031000017,,サイ,の(せる)・の(る)
800000811,輝,,203000003,15,030000039,,,031000017,,キ,かがや(く)
800000812,輩,,203000003,15,030000039,,,031000017,,ハイ,-
800000813,轄,,203000003,17,030000039,,,031000017,,カツ,-
800000814,拝,,203000003,8,030000003,031000006,000000006,031000016,,ハイ,おが（む）
800000815,探,,203000003,11,030000003,031000006,000000006,031000015,,タン,さが（す）・さぐ（る）
800000816,承,,203000003,8,030000003,031000006,000000006,031000016,,ショウ,うけたまわ（る）
800000817,担,,203000003,8,030000003,031000006,000000006,031000016,,タン,かつ（ぐ）・にな（う）
800000818,捨,,203000003,11,030000003,031000006,000000006,031000016,,シャ,す（てる）
800000819,批,,203000003,7,030000003,031000006,000000006,031000017,,ヒ,-
800000820,拡,,203000003,8,030000003,031000006,000000006,031000017,,カク,ひろ（がる）
800000821,推,,203000003,11,030000003,031000006,000000006,031000017,,スイ,お（す）
800000822,揮,,203000003,12,030000003,031000006,000000006,031000017,,キ,ふる（う）
800000823,操,,203000003,16,030000003,031000006,000000006,031000017,,ソウ,あやつ（る）
800000824,招,,203000003,8,030000003,031000005,000000005,031000015,,ショウ,まね（く）
800000825,技,,203000003,7,030000003,031000005,000000005,031000016,,ギ,わざ
800000826,採,,203000003,11,030000003,031000005,000000005,031000016,,サイ,と（る）
800000827,接,,203000003,11,030000003,031000005,000000005,031000016,,セツ,つ（ぐ）
800000828,損,,203000003,13,030000003,031000005,000000005,031000016,,ソン,そこ（なう）
800000829,授,,203000003,11,030000003,031000005,000000005,031000017,,ジュ,さず（かる）
800000830,提,,203000003,12,030000003,031000005,000000005,031000017,,テイ,さ（げる）
800000831,折,,203000003,7,030000003,031000004,000000004,031000015,,セツ,お（れる）・おり
800000832,挙,,203000003,10,030000003,031000004,000000004,031000017,,キョ,あ（げる）
800000833,持,,203000003,9,030000003,031000003,000000003,031000014,032000009,ジ,も（つ）
800000834,打,,203000003,5,030000003,031000003,000000003,031000015,,ダ,う（つ）
800000835,投,,203000003,7,030000003,031000003,000000003,031000015,,トウ,な（げる）
800000836,指,,203000003,9,030000003,031000003,000000003,031000015,,シ,ゆび
800000837,拾,,203000003,9,030000003,031000003,000000003,031000016,,シュウ・ジュウ,ひろ（う）
800000838,才,,203000003,3,030000003,031000002,000000002,031000014,,サイ,-
800000839,手,,203000003,4,030000003,031000001,000000001,031000013,032000010,シュ,て・た
800000840,払,,203000003,5,030000003,,,031000015,,フツ,はら（う）
800000841,抜,,203000003,8,030000003,,,031000015,,バツ,ぬ(く)・ぬ(ける)
800000842,抱,,203000003,8,030000003,,,031000015,,ホウ,だ(く)・いだ(く)・かか(える)
800000843,押,,203000003,8,030000003,,,031000015,,オウ,お（す）・お（さえる）
800000844,捕,,203000003,10,030000003,,,031000015,,ホ,とら(える)・つか(まえる)
800000845,掛,,203000003,11,030000003,,,031000015,,カイ・ケ,か（ける）・か（かる）
800000846,挟,,203000003,9,030000003,,,031000016,,キョウ,はさ(む)・はさ(まる)
800000847,捜,,203000003,10,030000003,,,031000016,,ソウ,さが(す)
800000848,掃,,203000003,11,030000003,,,031000016,,ソウ,は(く)
800000849,掘,,203000003,11,030000003,,,031000016,,クツ,ほ(る)
800000850,換,,203000003,12,030000003,,,031000016,,カン,か(える)・か(わる)
800000851,扱,,203000003,6,030000003,,,031000017,,ソウ,あつか(う)
800000852,扶,,203000003,7,030000003,,,031000017,,フ,たす(ける)
800000853,抄,,203000003,7,030000003,,,031000017,,ショウ,-
800000854,把,,203000003,7,030000003,,,031000017,,ハ,-
800000855,抑,,203000003,7,030000003,,,031000017,,ヨク,おさ(える)
800000856,抗,,203000003,8,030000003,,,031000017,,コウ,あらが(う)
800000857,択,,203000003,7,030000003,,,031000017,,タク,えら(ぶ)
800000858,披,,203000003,8,030000003,,,031000017,,ヒ,-
800000859,抵,,203000003,8,030000003,,,031000017,,テイ,-
800000860,抹,,203000003,8,030000003,,,031000017,,マツ,-
800000861,抽,,203000003,8,030000003,,,031000017,,チュウ,-
800000862,拍,,203000003,8,030000003,,,031000017,,ハク、ヒョウ,-
800000863,拐,,203000003,8,030000003,,,031000017,,カイ,-
800000864,拒,,203000003,8,030000003,,,031000017,,キョ,こば(む)
800000865,拓,,203000003,8,030000003,,,031000017,,タク,ひら(く)
800000866,拘,,203000003,8,030000003,,,031000017,,コウ,かか(わる)
800000867,拙,,203000003,8,030000003,,,031000017,,セツ,つたな(い)
800000868,拠,,203000003,8,030000003,,,031000017,,キョ,よ(る)
800000869,括,,203000003,9,030000003,,,031000017,,カツ,くく(る)
800000870,拷,,203000003,9,030000003,,,031000017,,ゴウ,-
800000871,挑,,203000003,9,030000003,,,031000017,,チョウ,いど(む)
800000872,振,,203000003,10,030000003,,,031000017,,シン,ふ(る)・ふ(れる)
800000873,挿,,203000003,10,030000003,,,031000017,,ソウ,さ(す)
800000874,据,,203000003,11,030000003,,,031000017,,キョ,す(える)・す(わる)
800000875,掌,,203000003,12,030000003,,,031000017,,ショウ,たなごころ
800000876,排,,203000003,11,030000003,,,031000017,,ハイ,-
800000877,控,,203000003,11,030000003,,,031000017,,コウ,ひか(える)
800000878,措,,203000003,11,030000003,,,031000017,,ソ,-
800000879,掲,,203000003,11,030000003,,,031000017,,ケイ,かか(げる)
800000880,描,,203000003,11,030000003,,,031000017,,ビョウ,えが(く)・か(く)
800000881,揚,,203000003,12,030000003,,,031000017,,ヨウ,あ(げる)・あ(がる)
800000882,握,,203000003,12,030000003,,,031000017,,アク,にぎ(る)
800000883,援,,203000003,12,030000003,,,031000017,,エン,-
800000884,揺,,203000003,12,030000003,,,031000017,,ヨウ,ゆ(れる)・ゆ(らぐ)・ゆ(さぶる)
800000885,搬,,203000003,13,030000003,,,031000017,,ハン,-
800000886,搭,,203000003,12,030000003,,,031000017,,トウ,-
800000887,携,,203000003,13,030000003,,,031000017,,ケイ,たずさ(わる)・たずさ(える)
800000888,搾,,203000003,13,030000003,,,031000017,,サク,しぼ(る)
800000889,摂,,203000003,13,030000003,,,031000017,,セツ,-
800000890,摘,,203000003,14,030000003,,,031000017,,テキ,つ(む)
800000891,摩,,203000003,15,030000003,,,031000017,,マ,す(る)
800000892,撃,,203000003,15,030000003,,,031000017,,ゲキ,う(つ)
800000893,撤,,203000003,15,030000003,,,031000017,,テツ,-
800000894,撮,,203000003,15,030000003,,,031000017,,サツ,と(る)
800000895,撲,,203000003,15,030000003,,,031000017,,ボク,-
800000896,擁,,203000003,16,030000003,,,031000017,,ヨウ,-
800000897,擦,,203000003,17,030000003,,,031000017,,サツ,す(る)・す(れる)
800000898,擬,,203000003,17,030000003,,,031000017,,ギ,ぎ(する)
800000899,首,,203000003,9,030000190,031000002,000000002,031000013,032000010,シュ,くび
800000900,航,,203000003,10,030000063,031000005,000000005,031000016,,コウ,-
800000901,船,,203000003,11,030000063,031000002,000000002,031000014,,セン,ふね・ふな
800000902,舟,,203000003,6,030000063,,,031000016,,シュウ,ふね・ふな
800000903,般,,203000003,10,030000063,,,031000016,,ハン,-
800000904,舶,,203000003,11,030000063,,,031000017,,ハク,-
800000905,艇,,203000003,13,030000063,,,031000017,,テイ,-
800000906,艦,,203000003,21,030000063,,,031000017,,カン,-
800000907,卒,,203000003,8,030000047,031000004,000000004,031000016,,ソツ,-
800000908,協,,203000003,8,030000047,031000004,000000004,031000016,,キョウ,-
800000909,博,,203000003,12,030000047,031000004,000000004,031000017,,ハク,-
800000910,半,,203000003,5,030000047,031000002,000000002,031000013,032000002,ハン,なか（ば）
800000911,午,,203000003,4,030000047,031000002,000000002,031000013,032000002,ゴ,うま
800000912,南,,203000003,9,030000047,031000002,000000002,031000013,032000025,ナン,みなみ
800000913,十,,203000003,2,030000047,031000001,000000001,031000013,032000001,ジュウ・ジッ,とお・と
800000914,千,,203000003,3,030000047,031000001,000000001,031000013,032000001,セン,チ
800000915,升,,203000003,4,030000047,,,031000017,,ショウ,ます
800000916,卑,,203000003,9,030000047,,,031000017,,ヒ,いや(しい)
800000917,卓,,203000003,8,030000047,,,031000017,,タク,-
800000918,姿,,203000003,9,030000016,031000006,000000006,031000017,,シ,すがた
800000919,妻,,203000003,8,030000016,031000005,000000005,031000015,,サイ,つま
800000920,婦,,203000003,11,030000016,031000005,000000005,031000015,,フ,-
800000921,好,,203000003,6,030000016,031000004,000000004,031000015,,コウ,この（み）・す（き）
800000922,媛,,203000003,12,030000016,031000004,000000004,,,ヒン,ひめ
800000923,始,,203000003,8,030000016,031000003,000000003,031000014,032000009,シ,はじ（める）・はじ（まる）
800000924,委,,203000003,8,030000016,031000003,000000003,031000016,,イ,ゆだ（ねる）
800000925,妹,,203000003,8,030000016,031000002,000000002,031000014,032000019,マイ,いもうと
800000926,姉,,203000003,8,030000016,031000002,000000002,031000014,032000019,シ,あね・ねえ
800000927,女,,203000003,3,030000016,031000001,000000001,031000013,032000003,ジョ・ニョ・ニョウ,おんな・め
800000928,娘,,203000003,10,030000016,,,031000015,,-,むすめ
800000929,婚,,203000003,11,030000016,,,031000015,,コン,-
800000930,姓,,203000003,8,030000016,,,031000016,,セイ・ショウ,-
800000931,奴,,203000003,5,030000016,,,031000017,,ド,やつ
800000932,如,,203000003,6,030000016,,,031000017,,ジョ・ニ,ごと(く)
800000933,妃,,203000003,6,030000016,,,031000017,,ヒ,きさき
800000934,妄,,203000003,6,030000016,,,031000017,,モウ・ボウ,妄(りに)
800000935,妊,,203000003,7,030000016,,,031000017,,ニン,-
800000936,妙,,203000003,7,030000016,,,031000017,,ミョウ,たえ
800000937,妥,,203000003,7,030000016,,,031000017,,タ,おだやか
800000938,妨,,203000003,7,030000016,,,031000017,,ボウ,さまた(げる)
800000939,姫,,203000003,10,030000016,,,031000017,,キ,ひめ
800000940,姻,,203000003,9,030000016,,,031000017,,イン,-
800000941,威,,203000003,9,030000016,,,031000017,,イ,おど(す)・おど(かす)
800000942,娠,,203000003,10,030000016,,,031000017,,シン,-
800000943,娯,,203000003,10,030000016,,,031000017,,ゴ,たの(しむ)
800000944,婆,,203000003,11,030000016,,,031000017,,バ,ばば
800000945,婿,,203000003,12,030000016,,,031000017,,セイ,むこ
800000946,媒,,203000003,12,030000016,,,031000017,,バイ,なかだち
800000947,嫁,,203000003,13,030000016,,,031000017,,カ,よめ・とつ(ぐ)
800000948,嫌,,203000003,13,030000016,,,031000017,,ケン・ゲン,きら(う)・いや
800000949,嫡,,203000003,14,030000016,,,031000017,,チャク・テキ,-
800000950,嬢,,203000003,16,030000016,,,031000017,,ジョウ,むすめ
800000951,少,,203000003,4,030000116,031000002,000000002,031000013,032000017,ショウ,すく（ない）・すこ（し）
800000952,当,,203000003,6,030000116,031000002,000000002,031000014,032000009,トウ,あ（たる）
800000953,小,,203000003,3,030000116,031000001,000000001,031000013,032000007,ショウ,ちい（さい）・こ・お
800000954,尚,,203000003,8,030000116,,,031000017,,ショウ,なお・とうとぶ・たっとぶ
800000955,色,,203000003,6,030000145,031000002,000000002,031000014,032000006,シキ・ショク,いろ
800000956,飼,,203000003,13,030000045,031000005,000000005,031000017,,シ,か（う）
800000957,飯,,203000003,12,030000045,031000004,000000004,031000014,,ハン,めし
800000958,養,,203000003,15,030000045,031000004,000000004,031000017,,ヨウ,やしな（う）
800000959,館,,203000003,16,030000045,031000003,000000003,031000014,032000011,カン,やかた
800000960,飲,,203000003,12,030000045,031000003,000000003,031000013,032000009,イン,の（む）
800000961,食,,203000003,9,030000045,031000002,000000002,031000013,032000009,ショク,た（べる）・く（う）
800000962,飢,,203000003,10,030000045,,,031000017,,キ,う(える)
800000963,飽,,203000003,13,030000045,,,031000017,,ホウ,あ(きる)・あ(かす)
800000964,飾,,203000003,13,030000045,,,031000017,,ショク,かざ(る)
800000965,餓,,203000003,15,030000045,,,031000017,,ガ,-
800000966,忘,,203000003,7,030000005,031000006,000000006,031000015,,ボウ,わす（れる）
800000967,忠,,203000003,8,030000005,031000006,000000006,031000017,,チュウ,-
800000968,恩,,203000003,10,030000005,031000006,000000006,031000017,,オン,-
800000969,憲,,203000003,16,030000005,031000006,000000006,031000017,,ケン,-
800000970,性,,203000003,8,030000005,031000005,000000005,031000015,,セイ・ショウ,-
800000971,情,,203000003,11,030000005,031000005,000000005,031000015,,ジョウ・セイ,なさけ
800000972,慣,,203000003,14,030000005,031000005,000000005,031000015,,カン,な（れる）
800000973,快,,203000003,7,030000005,031000005,000000005,031000016,,カイ,こころよ（い）
800000974,志,,203000003,7,030000005,031000005,000000005,031000017,,シ,こころざし
800000975,応,,203000003,7,030000005,031000005,000000005,031000017,,オウ,こた（える）
800000976,態,,203000003,14,030000005,031000005,000000005,031000017,,タイ,-
800000977,必,,203000003,5,030000005,031000004,000000004,031000015,,ヒツ,かなら（ず）
800000978,念,,203000003,8,030000005,031000004,000000004,031000015,,ネン,-
800000979,愛,,203000003,13,030000005,031000004,000000004,031000015,,アイ,-
800000980,悪,,203000003,11,030000005,031000003,000000003,031000014,032000013,アク・オ,わる（い）
800000981,急,,203000003,9,030000005,031000003,000000003,031000014,032000013,キュウ,いそ（ぐ）
800000982,意,,203000003,13,030000005,031000003,000000003,031000014,,イ,-
800000983,息,,203000003,10,030000005,031000003,000000003,031000015,,ソク,いき
800000984,悲,,203000003,12,030000005,031000003,000000003,031000015,,ヒ,かな（しい）
800000985,想,,203000003,13,030000005,031000003,000000003,031000015,,ソウ・ソ,-
800000986,感,,203000003,13,030000005,031000003,000000003,031000015,,カン,-
800000987,心,,203000003,4,030000005,031000002,000000002,031000014,032000010,シン,こころ
800000988,思,,203000003,9,030000005,031000002,000000002,031000014,032000009,シ,おも（う）
800000989,忙,,203000003,6,030000005,,,031000015,,ボウ,いそが(しい)
800000990,怒,,203000003,9,030000005,,,031000015,,ド,いか(る)・おこ(る)
800000991,怖,,203000003,8,030000005,,,031000015,,フ,こわ(い)
800000992,恐,,203000003,10,030000005,,,031000015,,キョウ,おそ(れる)・おそ(ろしい)
800000993,恥,,203000003,10,030000005,,,031000015,,チ,はじ・は(ずかしい)
800000994,恋,,203000003,10,030000005,,,031000016,,レン,こい・こい(しい)
800000995,患,,203000003,11,030000005,,,031000016,,カン,わずら(う)
800000996,悩,,203000003,10,030000005,,,031000016,,ノウ,なや(む)・なや(ます)
800000997,憎,,203000003,14,030000005,,,031000016,,ゾウ,にく(む)・にく(らしい)
800000998,忌,,203000003,7,030000005,,,031000017,,キ,い(む)・い(まわしい)
800000999,忍,,203000003,7,030000005,,,031000017,,ニン,しのぶ
800001000,怠,,203000003,9,030000005,,,031000017,,タイ,おこた(る)・なま(ける)
800001001,怪,,203000003,8,030000005,,,031000017,,カイ・ケ,あや(しい)
800001002,恒,,203000003,9,030000005,,,031000017,,コウ,つね
800001003,恨,,203000003,10,030000005,,,031000017,,コン,うら(む)
800001004,恭,,203000003,10,030000005,,,031000017,,キョウ,うやうや(しい)
800001005,恵,,203000003,10,030000005,,,031000017,,ケイ・エ,めぐむ
800001006,悔,,203000003,10,030000005,,,031000017,,カイ,く(やむ)・くや(しい)
800001007,悟,,203000003,10,030000005,,,031000017,,ゴ,さとる
800001008,悠,,203000003,11,030000005,,,031000017,,ユウ,-
800001009,悦,,203000003,10,030000005,,,031000017,,エツ,よろこ(ぶ)
800001010,悼,,203000003,11,030000005,,,031000017,,トウ,いた(む)
800001011,惑,,203000003,12,030000005,,,031000017,,ワク,まど(う)
800001012,惜,,203000003,12,030000005,,,031000017,,セキ,お(しい)
800001013,惨,,203000003,11,030000005,,,031000017,,サン・ザン,みじ(め)
800001014,惰,,203000003,12,030000005,,,031000017,,ダ,-
800001015,愁,,203000003,13,030000005,,,031000017,,シュウ,うれ(える)
800001016,愉,,203000003,12,030000005,,,031000017,,ユ,たの(しむ)
800001017,愚,,203000003,13,030000005,,,031000017,,グ,おろ(か)
800001018,慈,,203000003,13,030000005,,,031000017,,ジ,いつく(しむ)
800001019,慎,,203000003,13,030000005,,,031000017,,シン,つつし(む)
800001020,慕,,203000003,14,030000005,,,031000017,,ボ,した(う)
800001021,慢,,203000003,14,030000005,,,031000017,,マン,-
800001022,慨,,203000003,14,030000005,,,031000017,,ガイ,おおむ(ね)
800001023,慮,,203000003,15,030000005,,,031000017,,リョ,おもんばか(る)
800001024,慰,,203000003,15,030000005,,,031000017,,イ,なぐさ(める) ・なぐさ　（む）
800001025,慶,,203000003,15,030000005,,,031000017,,ケイ,よろこ(び)
800001026,憂,,203000003,15,030000005,,,031000017,,ユウ,うれ(える)・うれ(い)
800001027,憤,,203000003,15,030000005,,,031000017,,フン,いきどお(る)
800001028,憩,,203000003,16,030000005,,,031000017,,ケイ,いこ(い)・いこ(う)
800001029,憶,,203000003,16,030000005,,,031000017,,オク,-
800001030,憾,,203000003,16,030000005,,,031000017,,カン,うら(む)
800001031,懇,,203000003,17,030000005,,,031000017,,コン,-
800001032,懐,,203000003,16,030000005,,,031000017,,カイ,ふところ・なつ(かしい)・なつ(く)
800001033,懲,,203000003,18,030000005,,,031000017,,チョウ,こ(りる)・こ(らす)・こ(らしめる)
800001034,懸,,203000003,20,030000005,,,031000017,,ケン,か(ける)・か(かる)
800001035,臨,,203000003,18,030000143,031000006,000000006,031000017,,リン,のぞ（む）
800001036,臣,,203000003,7,030000143,031000004,000000004,031000016,,ジン・シン,-
800001037,身,,203000003,7,030000182,031000003,000000003,031000015,,シン,み
800001038,辞,,203000003,13,030000093,031000004,000000004,031000015,,ジ,-
800001039,辛,,203000003,7,030000093,,,031000016,,シン,から(い)・つら(い)
800001040,優,,203000003,17,030000002,031000006,000000006,031000015,032000009,ユウ,やさ（しい）・すぐ（れる）
800001041,供,,203000003,8,030000002,031000006,000000006,031000015,,キョウ・ク,とも・そな（える）
800001042,値,,203000003,10,030000002,031000006,000000006,031000015,,チ,ね・あたい
800001043,仁,,203000003,4,030000002,031000006,000000006,031000017,,ジン・二,-
800001044,俳,,203000003,10,030000002,031000006,000000006,031000017,,ハイ,-
800001045,俵,,203000003,10,030000002,031000006,000000006,031000017,,ヒョウ,たわら
800001046,傷,,203000003,13,030000002,031000006,000000006,031000017,,ショウ,きず・いた（む）
800001047,任,,203000003,6,030000002,031000005,000000005,031000015,032000009,ニン,まか（す）
800001048,余,,203000003,7,030000002,031000005,000000005,031000015,032000009,ヨ,あま（る）
800001049,備,,203000003,12,030000002,031000005,000000005,031000015,032000009,ビ,そな（える）
800001050,件,,203000003,6,030000002,031000005,000000005,031000015,,ケン,-
800001051,似,,203000003,7,030000002,031000005,000000005,031000015,,ジ,に（る）
800001052,仏,,203000003,4,030000002,031000005,000000005,031000016,,ブツ,ほとけ
800001053,個,,203000003,10,030000002,031000005,000000005,031000016,,コ,-
800001054,停,,203000003,11,030000002,031000005,000000005,031000016,,テイ,-
800001055,像,,203000003,14,030000002,031000005,000000005,031000016,,ゾウ,-
800001056,仮,,203000003,6,030000002,031000005,000000005,031000017,,カ・ケ,かり
800001057,価,,203000003,8,030000002,031000005,000000005,031000017,,カ,あたい
800001058,保,,203000003,9,030000002,031000005,000000005,031000017,,ホ,たも（つ）
800001059,修,,203000003,10,030000002,031000005,000000005,031000017,,シュ・シユウ,おさめ（る）
800001060,低,,203000003,7,030000002,031000004,000000004,031000014,032000013,テイ,ひく（い）・ひく（まる）
800001061,働,,203000003,13,030000002,031000004,000000004,031000014,032000009,ドウ,はたら（く）
800001062,借,,203000003,10,030000002,031000004,000000004,031000014,032000009,シャク,か（りる）
800001063,信,,203000003,9,030000002,031000004,000000004,031000015,032000009,シン,-
800001064,付,,203000003,5,030000002,031000004,000000004,031000015,032000009,フ,つ（ける）・つ（く）
800001065,伝,,203000003,6,030000002,031000004,000000004,031000015,032000009,デン,つた（える）・つた（わる）
800001066,便,,203000003,9,030000002,031000004,000000004,031000014,,ベン・ビン,たよ（り）
800001067,以,,203000003,5,030000002,031000004,000000004,031000014,,イ,-
800001068,例,,203000003,8,030000002,031000004,000000004,031000015,,レイ,たと（える）
800001069,位,,203000003,7,030000002,031000004,000000004,031000015,,イ,くらい
800001070,候,,203000003,10,030000002,031000004,000000004,031000015,,コウ,-
800001071,側,,203000003,11,030000002,031000004,000000004,031000015,,ソク,がわ
800001072,令,,203000003,5,030000002,031000004,000000004,031000016,,レイ,-
800001073,仲,,203000003,6,030000002,031000004,000000004,031000016,,ちゅう,なか
800001074,億,,203000003,15,030000002,031000004,000000004,031000016,,オク,-
800001075,佐,,203000003,7,030000002,031000004,000000004,031000017,,サ,-
800001076,倉,,203000003,10,030000002,031000004,000000004,031000017,,ソウ,くら
800001077,健,,203000003,11,030000002,031000004,000000004,031000017,,ケン,すこ（やか）
800001078,使,,203000003,8,030000002,031000003,000000003,031000014,032000009,シ,つか（う）
800001079,住,,203000003,7,030000002,031000003,000000003,031000014,032000009,ジュウ,す（む）・す（まう）
800001080,仕,,203000003,5,030000002,031000003,000000003,031000014,,シ・ジ,つか（える）
800001081,代,,203000003,5,030000002,031000003,000000003,031000014,,ダイ・タイ,か（わる）・よ・しろ
800001082,他,,203000003,5,030000002,031000003,000000003,031000015,,タ,ほか
800001083,係,,203000003,9,030000002,031000003,000000003,031000015,,ケイ,かかり・かか（る）
800001084,倍,,203000003,10,030000002,031000003,000000003,031000016,,バイ,-
800001085,体,,203000003,7,030000002,031000002,000000002,031000014,032000010,タイ・テイ,からだ
800001086,何,,203000003,7,030000002,031000002,000000002,031000013,032000002,カ,なに・なん
800001087,今,,203000003,4,030000002,031000002,000000002,031000013,032000002,コン・キン,いま
800001088,来,,203000003,7,030000002,031000002,000000002,031000013,032000009,ライ,く（る）・き（たす）・きた（る）
800001089,作,,203000003,7,030000002,031000002,000000002,031000014,032000009,サク・サ,つく（る）
800001090,会,,203000003,6,030000002,031000002,000000002,031000014,,カイ・エ,あ（う）
800001091,休,,203000003,6,030000002,031000001,000000001,031000013,032000003,キュウ,やす（む）・やす（まる）・やす（める）
800001092,人,,203000003,2,030000002,031000001,000000001,031000013,032000003,ジン・ニン,ひと
800001093,倒,,203000003,10,030000002,,,031000015,032000009,トウ,たお(れる)・たお(す)
800001094,偉,,203000003,11,030000002,,,031000015,,イ,えら(い)
800001095,偶,,203000003,11,030000002,,,031000015,,グウ,たま（に）
800001096,依,,203000003,8,030000002,,,031000015,,イ・エ,よ(る)
800001097,傾,,203000003,13,030000002,,,031000015,,ケイ,かたむ(く) ・ かたむ(ける)
800001098,介,,203000003,4,030000002,,,031000016,,カイ,-
800001099,伸,,203000003,7,030000002,,,031000016,,シン,の(びる)・の(ばす)
800001100,伺,,203000003,7,030000002,,,031000016,,シ,うかが(う)
800001101,仙,,203000003,5,030000002,,,031000017,,セン,-
800001102,仰,,203000003,6,030000002,,,031000017,,ギョウ・コウ,あお(ぐ)・おお(せ)
800001103,企,,203000003,6,030000002,,,031000017,,キ,くわだ(てる)
800001104,伏,,203000003,6,030000002,,,031000017,,フク,ふ(せる)・ふ(す)
800001105,伐,,203000003,6,030000002,,,031000017,,バツ,-
800001106,伯,,203000003,7,030000002,,,031000017,,ハク,-
800001107,伴,,203000003,7,030000002,,,031000017,,ハン・バン,ともな(う)
800001108,但,,203000003,7,030000002,,,031000017,,タン,ただ(し)
800001109,佳,,203000003,8,030000002,,,031000017,,カ,-
800001110,併,,203000003,8,030000002,,,031000017,,ヘイ,あわ(せる)
800001111,侍,,203000003,8,030000002,,,031000017,,ジ,さむらい
800001112,侮,,203000003,8,030000002,,,031000017,,ブ,あなど(る)
800001113,侯,,203000003,9,030000002,,,031000017,,コウ,そうろう
800001114,侵,,203000003,9,030000002,,,031000017,,シン,おかす
800001115,促,,203000003,9,030000002,,,031000017,,ソク,うなが（す）
800001116,俊,,203000003,9,030000002,,,031000017,,シュン,-
800001117,俗,,203000003,9,030000002,,,031000017,,ゾク,-
800001118,俸,,203000003,10,030000002,,,031000017,,ホウ,-
800001119,倣,,203000003,10,030000002,,,031000017,,ホウ,なら(う)
800001120,倫,,203000003,10,030000002,,,031000017,,リン,-
800001121,倹,,203000003,10,030000002,,,031000017,,ケン,-
800001122,偏,,203000003,11,030000002,,,031000017,,ヘン,かたよ(る)
800001123,偵,,203000003,11,030000002,,,031000017,,テイ,-
800001124,偽,,203000003,11,030000002,,,031000017,,ギ,いつわ(る)・にせ
800001125,傍,,203000003,12,030000002,,,031000017,,ボウ,かたわら
800001126,傑,,203000003,12,030000002,,,031000017,,ケツ,-
800001127,傘,,203000003,12,030000002,,,031000017,,サン,かさ
800001128,催,,203000003,13,030000002,,,031000017,,サイ,もよお(す)
800001129,債,,203000003,13,030000002,,,031000017,,サイ,-
800001130,僕,,203000003,14,030000002,,,031000017,,ボク,しもべ
800001131,僚,,203000003,14,030000002,,,031000017,,リョウ,-
800001132,僧,,203000003,14,030000002,,,031000017,,ソウ,-
800001133,儀,,203000003,15,030000002,,,031000017,,ギ,-
800001134,儒,,203000003,16,030000002,,,031000017,,ジュ,-
800001135,償,,203000003,17,030000002,,,031000017,,ショウ,つぐな(う)
800001136,洗,,203000003,9,030000001,031000006,000000006,031000014,032000009,セン,あら（う）
800001137,済,,203000003,11,030000001,031000006,000000006,031000015,,サイ,す（む）
800001138,泉,,203000003,9,030000001,031000006,000000006,031000016,,セン,いずみ
800001139,沿,,203000003,8,030000001,031000006,000000006,031000017,,エン,そ（う）
800001140,派,,203000003,9,030000001,031000006,000000006,031000017,,ハ,-
800001141,源,,203000003,13,030000001,031000006,000000006,031000017,,ゲン,みなもと
800001142,潮,,203000003,15,030000001,031000006,000000006,031000017,,チョウ,しお・うしお
800001143,激,,203000003,16,030000001,031000006,000000006,031000017,,ゲキ,はげ（しい）
800001144,演,,203000003,14,030000001,031000005,000000005,031000015,,エン,-
800001145,永,,203000003,5,030000001,031000005,000000005,031000016,,エイ,なが（い）
800001146,河,,203000003,8,030000001,031000005,000000005,031000016,,カ,かわ
800001147,液,,203000003,11,030000001,031000005,000000005,031000016,,エキ,-
800001148,混,,203000003,11,030000001,031000005,000000005,031000016,,コン,ま（ざる）
800001149,減,,203000003,12,030000001,031000005,000000005,031000016,,ゲン,へ（る）
800001150,測,,203000003,12,030000001,031000005,000000005,031000016,,ソク,はか（る）
800001151,準,,203000003,13,030000001,031000005,000000005,031000016,,ジュン,-
800001152,潔,,203000003,15,030000001,031000005,000000005,031000017,,ケツ,いさぎよ（い）
800001153,治,,203000003,8,030000001,031000004,000000004,031000015,,ジ,なお（す）・おさ（める）
800001154,求,,203000003,7,030000001,031000004,000000004,031000015,,キュウ,もと（める）
800001155,法,,203000003,8,030000001,031000004,000000004,031000015,,ホウ,-
800001156,満,,203000003,12,030000001,031000004,000000004,031000015,,マン,み（たす）・み（ちる）
800001157,浅,,203000003,9,030000001,031000004,000000004,031000016,,-,あさ（い）
800001158,浴,,203000003,10,030000001,031000004,000000004,031000016,,ヨク,あ（びる）・あ（びせる）
800001159,清,,203000003,11,030000001,031000004,000000004,031000016,,セイ,きよ（める）・しず（まる）
800001160,漁,,203000003,14,030000001,031000004,000000004,031000016,,ギョ・リョウ,-
800001161,沖,,203000003,7,030000001,031000004,000000004,031000017,,チュウ,おき
800001162,泣,,203000003,8,030000001,031000004,000000004,031000017,,キュウ,な（く）
800001163,滋,,203000003,12,030000001,031000004,000000004,031000017,,シ・ジ,しげる・ます
800001164,潟,,203000003,15,030000001,031000004,000000004,031000017,,セキ,かた
800001165,注,,203000003,8,030000001,031000003,000000003,031000014,032000009,チュウ,そそ（ぐ）
